"dataset_id","originalScientificName","n_interpreted","interpreted","aphiaids","url"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Stenopus hispidus",2,"Stenopus hispidus;Stichodactyla","210370;267869","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Stichodactyla sp.",2,"Stichodactyla;Stichopus chloronotus","149789;267869","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Stichopus chloronotus",2,"Stichopus chloronotus;Stichopus herrmanni","149789;210906","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Stichopus herrmanni",2,"Stichopus herrmanni;Stichopus horrens","210906;210914","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Stichopus horrens",2,"Stichopus;Stichopus horrens","123459;210914","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Stichopus sp.",2,"Stichopus;Stichopus vastus","123459;242062","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Stichopus vastus",2,"Stichopus vastus;Strombus","138526;242062","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Synapta sp.",2,"Rochia conus;Synapta","123452;1251279","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Tectus conus",2,"Rochia conus;Rochia nilotica","1251279;1251282","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Tectus niloticus",2,"Rochia nilotica;Tectus pyramis","216328;1251282","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"a5af69c2-6e2f-4dc1-bca4-0583b1060255","Chaetodon lunulatus",2,"Chaetodon lunula;Chaetodon lunulatus","218733;398549","https://nzobisipt.niwa.co.nz/resource?r=spc_procfish_finfish_fiji_2002_2003"
"159421b6-a764-4af1-9cc3-bc652dbeb12e","Hyperia fabrei",2,"Hyperietta vosseleri;Streetsia porcella","236593;421609","https://nzobisipt.niwa.co.nz/resource?r=terranova"
"159421b6-a764-4af1-9cc3-bc652dbeb12e","Iridia diaphana",2,"Iridia diaphana;Sorosphaera confusa","114194;417558","https://nzobisipt.niwa.co.nz/resource?r=terranova"
"159421b6-a764-4af1-9cc3-bc652dbeb12e","Oswaldella antarctica",2,"Hemicyclops diremptus;Oswaldella antarctica","174664;413187","https://nzobisipt.niwa.co.nz/resource?r=terranova"
"50903a57-ee9f-4367-b2cd-0b36dcf4a6ad","Hormathiidae",60,"Actinernus;Actinia;Actinoscyphia;Actinostola;Aiptasiogeton;Alicia;Andresia;Andvakia;Andvakiidae;Anemonia;Anthopleura;Arachnactidae;Aulactinia;Aureliania;Bathyphellia;Bolocera;Botrucnidiferidae;Bunodactis;Bunodeopsis;Bunodosoma;Cerianthidae;Condylactis;Cribrinopsis;Daontesia;Diadumene;Edwardsia;Edwardsiella;Epiactis;Epiparactis;Epizoanthidae;Glandulactis;Gonactinia;Haliplanella;Hormathiidae;Iosactinidae;Isoedwardsia;Kadosactinidae;Limnactiniidae;Liponematidae;Metridiidae;Nematostella;Octineonidae;Onubactis;Paraedwardsia;Paranemonia;Paranthus;Parasicyonis;Parastephanauge;Parazoanthidae;Phymanthidae;Protanthea;Ptychodactinidae;Sagartiidae;Scolanthus;Segonzactis;Sicyonis;Sideractinidae;Stomphia;Tealidium;Urticina","100659;100672;100676;100677;100678;100679;100680;100681;100682;100683;100684;100688;100689;100691;100693;100694;100695;100696;100697;100698;100699;100700;100701;100702;100703;100704;100705;100706;100707;100708;100709;100711;100712;100713;100715;100716;100717;100719;100720;100721;100722;100724;100725;100726;100727;100728;100729;100730;100731;100733;100734;100735;100736;100737;100738;410801;853968;853970;853974;853975","https://nzobisipt.niwa.co.nz/resource?r=trawl"
"50903a57-ee9f-4367-b2cd-0b36dcf4a6ad","Lampanyctus",2,"Lampanyctus;Lithosoma novaezelandiae","125825;291642","https://nzobisipt.niwa.co.nz/resource?r=trawl"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Abyssocladia",2,"Abyssocladia;Abyssocladia diegoramirezensis","184559;596196","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Callyspongia",2,"Callyspongia;Callyspongia (Callyspongia)","131825;166178","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Callyspongia (Callyspongia)",2,"Callyspongia;Callyspongia (Callyspongia)","131825;166178","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Cespitularia",2,"Cespitularia;Nephtheidae","146762;205452","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Coscinoderma matthewsi",17,"Coscinoderma lamarcki;Coscinoderma mathewsi;Coscinoderma pesleonis;Hippospongia ammata;Hippospongia anfractuosa;Hippospongia canaliculata;Hippospongia cerebrum;Hippospongia communis;Hippospongia cylindrica;Hippospongia densa;Hippospongia derasa;Hippospongia fistulosa;Hippospongia galea;Hippospongia gossypina;Hippospongia micropora;Hyattella sinuosa;Spongia (Spongia) barbara","132377;165090;165091;165093;165094;165095;165096;165097;165099;165100;165104;165106;165107;165112;165130;165165;1057496","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Crateromorpha",2,"Crateromorpha;Crateromorpha (Aulochone) cylindrica","172068;172070","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Dendronephthya spinifera",2,"Dendronephthya;Dendronephthya spinifera","206503;213029","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Dendronephthya spinosa",2,"Dendronephthya;Dendronephthya spinosa","206503;289137","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Flabellum (Flabellum) arcuatile",2,"Flabellum;Flabellum (Flabellum) arcuatile","135114;287000","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Fungiacyathus cf. fragilis",2,"Fungiacyathus;Fungiacyathus (Fungiacyathus) fragilis","135119;135204","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Haliclona nodosa",2,"Haliclona levii;Haliclona nodosa","184514;1424185","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Halipteris",2,"Balticina;Balticina willemoesi","146534;1393616","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Stelletta cf. radicifera",2,"Stelletta;Stelletta radicifera","131994;169986","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts"
"16fbf0e3-a1bf-4541-8b04-bd354678f276","Abditoconus heterosiphon",2,"Abditoconus;Abditoconus heterosiphon","1338993;1338994","https://nzobisipt.niwa.co.nz/resource?r=xylophagaidae_voight_et_al_2019"
"16fbf0e3-a1bf-4541-8b04-bd354678f276","Xylopholas crooki",2,"Xylopholas;Xylopholas crooki","456537;458582","https://nzobisipt.niwa.co.nz/resource?r=xylophagaidae_voight_et_al_2019"
"7cc6bbd4-b9dd-4d0e-a157-7bde083a3ae4","Ascomycota sp.",7,"Aureobasidium;Didymellaceae;Dothideomycetes incertae sedis;Lachnum;Parengyodontium;Pyrenochaeta;Torula","146415;147690;890007;987152;1415548;1485910;1487363","https://www.dassh.ac.uk/ipt/resource?r=l4-edna"
"7cc6bbd4-b9dd-4d0e-a157-7bde083a3ae4","Basidiomycota sp.",3,"Cystobasidium;Peniophora;Stereum","1457044;1487163;1487475","https://www.dassh.ac.uk/ipt/resource?r=l4-edna"
"7cc6bbd4-b9dd-4d0e-a157-7bde083a3ae4","Fungal sp.",28,"Acremonium;Agaricales incertae sedis;Basidiomycota;Cadophora;Chaetothyriales;Coniochaeta;Cystobasidiomycetes incertae sedis;Exophiala;Fungi;Herpotrichiellaceae;Hymenoscyphus;Lecanorales incertae sedis;Leucosporidium;Microbotryales;Microbotryomycetes incertae sedis;Montagnulaceae;Niessliaceae;Periconia;Phaeosphaeria;Phialophora;Phomatospora;Plectosphaerellaceae;Pleosporales;Podospora;Psathyrellaceae;Pyrenochaeta;Sakaguchia;Teratosphaeriaceae","4;21890;100036;100095;100122;100186;100206;146409;147546;177210;426226;437279;437314;437454;437571;437935;438955;889937;890110;988404;988439;988542;988580;1415552;1415558;1457133;1487020;1487363","https://www.dassh.ac.uk/ipt/resource?r=l4-edna"
"7cc6bbd4-b9dd-4d0e-a157-7bde083a3ae4","Uncultured Ascomycota",4,"Ascomycota;Cladosporium;Fungi;Paraphaeosphaeria","4;21891;100218;865865","https://www.dassh.ac.uk/ipt/resource?r=l4-edna"
"7cc6bbd4-b9dd-4d0e-a157-7bde083a3ae4","Uncultured Pleosporales",2,"Didymellaceae;Pleosporales incertae sedis","177382;890007","https://www.dassh.ac.uk/ipt/resource?r=l4-edna"
"7cc6bbd4-b9dd-4d0e-a157-7bde083a3ae4","Uncultured eukaryote",3,"Candida;Fungi;Geastrum","4;437947;1485762","https://www.dassh.ac.uk/ipt/resource?r=l4-edna"
"7cc6bbd4-b9dd-4d0e-a157-7bde083a3ae4","Uncultured fungus",152,"Acremonium;Agaricomycetes;Agaricostilbales;Alternaria;Amphinema;Arthoniomycetes;Ascochyta;Ascomycota;Ascomycota incertae sedis;Aspergillus;Basidiomycota;Bionectriaceae;Blumeria;Boletales;Botrytis;Bulleribasidiaceae;Cadophora;Calloria;Candida;Capnodiales incertae sedis;Capronia;Cercospora;Chaetosphaeriaceae;Chaetothyriales;Cladosporium;Clavicipitaceae;Cordycipitaceae;Corticiaceae;Cryptococcus;Cyphellaceae;Cystidicola;Cystobasidiaceae;Cystobasidiomycetes;Cystobasidiomycetes incertae sedis;Cystobasidium;Cystofilobasidium;Davidiellaceae;Devriesia;Diatrype;Didymella;Didymellaceae;Didymosphaeriaceae;Dioszegia;Dothideomycetes;Dothideomycetes incertae sedis;Entoloma;Exophiala;Filobasidiaceae;Filobasidium;Fomitopsis;Fungi;Fusarium;Glomeraceae;Glomeromycetes incertae sedis;Glomeromycota;Helotiaceae;Helotiales incertae sedis;Hyaloscyphaceae;Hydnaceae;Hydnodontaceae;Hymenochaetaceae;Hymenoscyphus;Hyphoderma;Hyphodontia;Hypocreaceae;Hypocreales incertae sedis;Hyponectriaceae;Inonotus;Iodophanus;Knufia;Kwoniella;Lasiosphaeriaceae;Lecanoromycetes incertae sedis;Leotiaceae;Lepista;Leptosphaeriaceae;Leptosphaerulina;Leucosporidium;Lophiostoma;Marasmiaceae;Microbotryales;Microbotryomycetes incertae sedis;Mortierella;Mortierellales;Mrakia;Mrakiaceae;Mucorales;Mycosphaerellaceae;Myriangium;Nectriaceae;Niessliaceae;Panaeolus;Papiliotrema;Paraphaeosphaeria;Penicillium;Peniophora;Peniophoraceae;Periconia;Phaeosphaeria;Phaeosphaeriaceae;Phallus;Phoma;Phyllactinia;Physalacriaceae;Plectosphaerellaceae;Pleosporales;Pleosporales incertae sedis;Ploettnerulaceae;Podospora;Polyporales;Preussia;Pringsheimia;Psathyrella;Psathyrellaceae;Pyrenochaeta;Pyronemataceae;Ramularia;Rhizopus;Rhodotorula;Roccellaceae;Scoliciosporum;Sebacinaceae;Septoria;Sordariomycetes incertae sedis;Sporidiobolaceae;Sporidiobolus;Sporobolomyces;Sporormiaceae;Stagonosporopsis;Taphrina;Taphrinales;Teratosphaeriaceae;Tetracladium;Thelebolales;Thelebolus;Thyridariaceae;Tolypocladium;Trechisporales;Tremellaceae;Tremellales;Tremellales incertae sedis;Tremellomycetes;Trichiurus;Trichocomaceae;Trichoderma;Tricholomataceae;Trichosporonaceae;Trichothecium;Typhula;Urocystidales;Vishniacozyma;Wallemia","4;21890;21891;22865;100028;100034;100037;100041;100042;100045;100048;100050;100051;100062;100064;100071;100083;100105;100109;100122;100126;100206;100208;100210;100211;100218;100226;100236;100245;100246;100248;100249;100254;100258;117178;126098;146407;146409;147519;147522;147546;147569;147571;147577;147598;147623;147690;172261;177205;177210;177229;177382;177881;178096;178152;235337;394036;394037;414768;426180;426212;426217;426220;426223;426226;426227;437248;437249;437260;437261;437286;437314;437352;437353;437354;437450;437453;437454;437475;437488;437590;437926;437927;437932;437935;437947;437969;437971;438611;438942;438944;438946;603997;604715;865865;887477;889908;889937;890007;890010;890110;988372;988404;988405;988409;988435;988437;988439;988501;988542;988566;988567;988581;988623;988625;988628;1415547;1415551;1415552;1415558;1415561;1415562;1415564;1453537;1456992;1457043;1457044;1457133;1457179;1457180;1461560;1485541;1485611;1485692;1485722;1485747;1485871;1485875;1485892;1485894;1485907;1486928;1487027;1487163;1487363;1487385;1487421;1487422;1487555;1488336;1604759;1609797","https://www.dassh.ac.uk/ipt/resource?r=l4-edna"
"7cc6bbd4-b9dd-4d0e-a157-7bde083a3ae4","uncultured fungus",10,"Basidiomycota;Biatriospora;Corticiaceae;Cucurbitariaceae;Dictyosporiaceae;Fungi;Myriangium;Phanerochaete;Sporidiobolaceae;Teratosphaeriaceae","4;21890;147623;147693;438946;723706;890008;988404;1486928;1487215","https://www.dassh.ac.uk/ipt/resource?r=l4-edna"
"e164a936-41a4-408a-a4ca-1f01c82954c7","Family Incertae Sedis",9,"Annelida;Aphragmophora;Chloroflexi;Ctenophora;Deferribacterales;Dehalococcoidetes;Echinodermata;Gammaproteobacteria;Rhizobiales","882;1248;1806;5950;393018;393148;564342;564355;571133","https://www.marine.csiro.au/ipt/resource?r=bioplatforms_mm_in2016_t01"
"e164a936-41a4-408a-a4ca-1f01c82954c7","Oikopleura dioica",2,"Appendicularia;Verrucomicrobia","146421;564175","https://www.marine.csiro.au/ipt/resource?r=bioplatforms_mm_in2016_t01"
"e164a936-41a4-408a-a4ca-1f01c82954c7","Order Incertae Sedis",2,"Dehalococcoidetes;Gammaproteobacteria","393018;571133","https://www.marine.csiro.au/ipt/resource?r=bioplatforms_mm_in2016_t01"
"e164a936-41a4-408a-a4ca-1f01c82954c7","Pseudomonas putida",2,"Pseudomonas;Stenotrophomonas","570642;571521","https://www.marine.csiro.au/ipt/resource?r=bioplatforms_mm_in2016_t01"
"5db2ffe4-8764-4647-9271-467192832793","Acanthopagrus latus",2,"Acanthopagrus latus;Acanthopagrus morrisonae","218587;1577311","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Apristurus garricki",2,"Apristurus australis;Apristurus garricki","398236;834881","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Argyrops bleekeri",2,"Argyrops bleekeri;Argyrops spinifer","218590;279055","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Bathylagichthys kobylianskyi",3,"Bathylagichthys greyae;Bathylagichthys kobylianskyi;Bathylagichthys problematicus","126718;272913;835168","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Canthigaster cyanospilota",2,"Canthigaster coronata;Canthigaster cyanospilota","219936;475043","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Centrophorus uyato",3,"Centrophorus granulosus;Centrophorus uyato;Centrophorus zeehaani","105899;105902;398266","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Chelidoperca pleurospilus",2,"Chelidoperca;Chelidoperca pleurospilus","204085;218192","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Chiasmodon niger",2,"Chiasmodon microcephalus;Chiasmodon niger","126840;302800","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Monotaxis heterodon",2,"Monotaxis grandoculis;Monotaxis heterodon","218584;1042872","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Pardachirus poropterus",2,"Pardachirus poropterus;Pardachirus rautheri","278365;1469665","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Pterygotrigla macrorhynchus",2,"Pterygotrigla;Pterygotrigla macrorhynchus","204113;214688","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Serranidae",2,"Anthiadinae;Serranidae","125561;1061345","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"5db2ffe4-8764-4647-9271-467192832793","Tetronarce nobiliana",2,"Tetronarce nobiliana;Tetronarce tokionis","321911;845708","https://www.marine.csiro.au/ipt/resource?r=csiro_anfc"
"930000f4-81ef-421b-8884-042abdf8fbc8","Camatopsis rubida",2,"Camatopsis;Camatopsis rubida","439216;440881","https://www.marine.csiro.au/ipt/resource?r=csiro_wa_2005"
"930000f4-81ef-421b-8884-042abdf8fbc8","Vokesimurex multiplicatus",2,"Haustellum;Vokesimurex multiplicatus","205934;405219","https://www.marine.csiro.au/ipt/resource?r=csiro_wa_2005"
"aaf06c66-d482-41f2-885a-a5f2b3b932c1","Pseudophycis bachus",2,"Pseudophycis bachus;Pseudophycis palmata","282468;1536612","https://www.marine.csiro.au/ipt/resource?r=globalarchive_319_huon_amp"
"98861cd3-daf5-4da9-9eca-d442d652750d","Diagramma labiosum",2,"Diagramma labiosum;Diagramma pictum","218536;279261","https://www.marine.csiro.au/ipt/resource?r=globalarchive_ningaloo_d3_bruvs"
"98861cd3-daf5-4da9-9eca-d442d652750d","Parascolopsis eriomma",2,"Parascolopsis akatamae;Parascolopsis eriomma","214690;1523850","https://www.marine.csiro.au/ipt/resource?r=globalarchive_ningaloo_d3_bruvs"
"9d699bfd-d73a-4b55-b113-6c0a8551f481","Thalassionema nitzschioides",2,"Thalassionema nitzschioides;Thalassionema schraderi","149093;622570","https://www.marine.csiro.au/ipt/resource?r=imos_auscpr_phyto"
